file_path,filename,filename_upc,file_size,modified_time,width,height,detected_text,normalized_text,detected_brand,detected_denomination,detected_pack_quantity,catalog_status,catalog_error
Z:\Kendal King\Images\196742006322 - bd's Mongolian Grill.JPG,196742006322 - bd's Mongolian Grill.JPG,196742006322,114179,1708451364.0,605,864,"| |
EXTREME | $ 50
VALUE
: $25
GIFT CARD
j 3 P , Ae |e A
wha) wee pi ee ee
a 77 Pst : a —-
EXTREME $ 5 O
GIFTCARD
CREATEASTip ‘
BD< MONGOLIAN
s GRILL
b az. Ve
¢ WZ } i= ann |
ie :
: se es i MONGOLIAN GT 2 5 ae
a ge PD |
* f y SS 5 oa"" ry «,
EXTREME $ 50
CREATE ASTipn
“é MONGOLIAN
BDs GRILL
Gr, GS: — le
S.q me BDs a
re J 7 ~@ee ts os
mL, Al an * ey _",extreme $ 50 value $25 gift card j 3 p ae e a wha wee pi ee ee a 77 pst a extreme $ 5 o giftcard createastip bd mongolian s grill b az ve wz i ann ie se es i mongolian gt 2 5 ae a ge pd f y ss 5 oa ry extreme $ 50 create astipn mongolian bds grill gr gs le s q me bds a re j 7 ee ts os ml al an ey,,$25,,ok,
Z:\Kendal King\Images\196742006322.JPG,196742006322.JPG,196742006322,114179,1708542147.0,605,864,"| |
EXTREME | $ 50
VALUE
: $25
GIFT CARD
j 3 P , Ae |e A
wha) wee pi ee ee
a 77 Pst : a —-
EXTREME $ 5 O
GIFTCARD
CREATEASTip ‘
BD< MONGOLIAN
s GRILL
b az. Ve
¢ WZ } i= ann |
ie :
: se es i MONGOLIAN GT 2 5 ae
a ge PD |
* f y SS 5 oa"" ry «,
EXTREME $ 50
CREATE ASTipn
“é MONGOLIAN
BDs GRILL
Gr, GS: — le
S.q me BDs a
re J 7 ~@ee ts os
mL, Al an * ey _",extreme $ 50 value $25 gift card j 3 p ae e a wha wee pi ee ee a 77 pst a extreme $ 5 o giftcard createastip bd mongolian s grill b az ve wz i ann ie se es i mongolian gt 2 5 ae a ge pd f y ss 5 oa ry extreme $ 50 create astipn mongolian bds grill gr gs le s q me bds a re j 7 ee ts os ml al an ey,,$25,,ok,
Z:\Kendal King\Images\196742006445.JPG,196742006445.JPG,196742006445,102477,1692306706.0,601,811,"VALUE - 4 $25
:
| FRESH COOKIN Gz
EXTREME > ,
VALUE ~ $95
FRESH COOKIN G, |
VALUE $95
: FRESH COOKING
eo . 2
Gay",value 4 $25 fresh cookin gz extreme value $95 fresh cookin g value $95 fresh cooking eo 2 gay,,$25,,ok,
Z:\Kendal King\Images\196742006476.jpg,196742006476.jpg,196742006476,1002397,1692287236.0,1088,1538,"vas Gi >50
MucSHOls
VAL Gi *5(0
MUGSHOIs
Mucsnols",vas gi 50 mucshols val gi 5 0 mugshois mucsnols,,,,ok,
Z:\Kendal King\Images\196742006551.JPG,196742006551.JPG,196742006551,118690,1693408706.0,678,953,"—l ll EEE SSS SSS SSS
\
EXTREME $ y 5
Ss)
a ° x wee _ = = — aa
= S24 Bese ooh : Reese Si eee Bi a Sa ee 2 eS
ar Sia oot ? r a = Sh ee ena
] Set Mee = : ies
x ae SS =. “4 - pk os Seri
SS Saas Cae etet ee enet apeaee
Sa > SSS — =e =
= ee SS SS SS =
————- —————— —SS F
Se eee eS
zee = - ——$——————
$5 eS 2 Ses ee Se eee
| - et + ‘
— —— ; ee Le
ee er Pa *
SS SSS SS SS mi
aE — ae
_ a ————— — a
[a —s Ti swai Ae es
= — eS 3 > & Si ge re pele eee OY ee re hen foes
i SPI Tt =, eH 55 33 ; > ape
apc uae S253 , 9 at
Cees tf . Z tes
ote 2 ae —— - - = =
j= = E — Ss SS = ————
Ieee + + + SS SS SSS ESS |
= — Pa
a SSeS eS eee SS SS Se
i epee aes |
l = Se : 2
|e ainvafe ® + BS bc
SS SE
Ties =
nt = — I
———_ ==.
Sa — “te
Se SSS Eel
a — <= = See ec SEs gn = = ——
——— SS SEE
ses ———— oe SS — |
* SN or Ber 7 TS Hers ett
: ok ael4 ef lL atte apts ea 9 SARS RE oom es
3 2h Rey, 2 gl Bn oo; a ee ar! ae
so x een wg Se =H2 ans
ob es “eat ee TS eS
eo ee Boa S535 ~F cee Se
aes) aor cae Oe ens at i
ert 2 Bee bs Aare eS et
eo Pe ete aed -L re oto —— ran a NS TN er An sien |
Re dh: Teele 2 OL 3S ee SSeS =
ae * 2 SSS SS SS eee
7 en
ce ee ee = ag, Re gg ee ee i = —
ee a pee oe se a re a |
> es a aa ae = Pa Fae a Se a ees ~
sysp st. -T a er: oe
a x - Tees
pele OS 7S a, Cone SF =
moa —_.2 AT + ey 4
ts te ee . — alas}
Bw TEESSESS, S.C CS ee Es
s ="" roasts: aa rg SS A
: ta ete, =~ at eS ee a = -* w ~ eee
Ne, ties . 5 gn aes a ag eo ac a |
Pgs ae aN aad a Se Ee en pi ee 4k ee
of Sa le SP cen RO SLE
nee rn ge ee
ae SS a ga",l ll eee sss sss sss extreme $ y 5 ss a x wee aa s24 bese ooh reese si eee bi a sa ee 2 es ar sia oot r a sh ee ena set mee ies x ae ss 4 pk os seri ss saas cae etet ee enet apeaee sa sss e ee ss ss ss ss f se eee es zee $ $5 es 2 ses ee se eee et ee le ee er pa ss sss ss ss mi ae ae a a a s ti swai ae es es 3 si ge re pele eee oy ee re hen foes i spi tt eh 55 33 ape apc uae s253 9 at cees tf z tes ote 2 ae j e ss ss ieee ss ss sss ess pa a sses es eee ss ss se i epee aes l se 2 e ainvafe bs bc ss se ties nt i sa te se sss eel a see ec ses gn ss see ses oe ss sn or ber 7 ts hers ett ok ael4 ef ll atte apts ea 9 sars re oom es 3 2h rey 2 gl bn oo a ee ar ae so x een wg se h2 ans ob es eat ee ts es eo ee boa s535 f cee se aes aor cae oe ens at i ert 2 bee bs aare es et eo pe ete aed l re oto ran a ns tn er an sien re dh teele 2 ol 3s ee sses ae 2 sss ss ss eee 7 en ce ee ee ag re gg ee ee i ee a pee oe se a re a es a aa ae pa fae a se a ees sysp st t a er oe a x tees pele os 7s a cone sf moa 2 at ey 4 ts te ee alas bw teessess s c cs ee es s roasts aa rg ss a ta ete at es ee a w eee ne ties 5 gn aes a ag eo ac a pgs ae an aad a se ee en pi ee 4k ee of sa le sp cen ro sle nee rn ge ee ae ss a ga,,$5,4,ok,
Z:\Kendal King\Images\196742006872.JPG,196742006872.JPG,196742006872,128802,1674847458.0,740,1054,"¢: A 25
BURGERS & BREWS
EXTREME -_ ;
VALUE © $25
Ses BREWS
— Cohtos”
EXTREME",a 25 burgers brews extreme value $25 ses brews cohtos extreme,,$25,,ok,
Z:\Kendal King\Images\196742007077.jpg,196742007077.jpg,196742007077,1310020,1693408709.0,1088,1538,"EXTREME quem $25
VALUE
7 ——~yY~~\
la a
(oa
eer eos 24
‘( Eaar ramicdiarlivEnrae
FRESH DELIVERY IS OUR MOTTO!
NS
Za aieg a ( GHAR-BROILED DELIVERY YA a
“y, Steakexpress.com
RT A Ma
Ape enites $25
FOS
== —
q
LC i WOK »)
c(( CHAR-BROILED neuveny
L FRESH DELIVERY IS OUR MOTTO!
“29 HEE SS) ae
Be , ip = GHAR-BROILED DELIVERY. yy pubere we
PY. steakexpress:cona
GY @ufites $25
Cea
iC —
§
’ a i
o Sr n-BROIIED beuweny
. * € (Conan-proneo DELIVERY yi aa
pS sSCealkers oress.COnn",extreme quem $25 value 7 yy la a oa eer eos 24 eaar ramicdiarlivenrae fresh delivery is our motto ns za aieg a ghar broiled delivery ya a y steakexpress com rt a ma ape enites $25 fos q lc i wok c char broiled neuveny l fresh delivery is our motto 29 hee ss ae be ip ghar broiled delivery yy pubere we py steakexpress cona gy ufites $25 cea ic a i o sr n broiied beuweny conan proneo delivery yi aa ps sscealkers oress conn,playstation,$25,,ok,
Z:\Kendal King\Images\196742007114.jpg,196742007114.jpg,196742007114,1506921,1693408713.0,1088,1538,"z 197
ag Pe, tr Ve Weds pe og he ae""
Oe a ee
ALL AMERICAN fees
& SPORTS THEATER
- eet
; 7
iz io
fe ae OC ee
$50
>
ALL AMERICAN
¥ a Pie.
Ui Sel ig ees. Ae “Z tae
aes: POEe eo Sle fe AB ry ¢:
- ‘wi
STEASe A ate
Tope, S Parag bo
Re i BE
eS i ae a
*50 > i
ya 4; 4, .
Noth Oe om
ae A ced te LP",z 197 ag pe tr ve weds pe og he ae oe a ee all american fees sports theater eet 7 iz io fe ae oc ee $50 all american a pie ui sel ig ees ae z tae aes poee eo sle fe ab ry wi stease a ate tope s parag bo re i be es i ae a 50 i ya 4 4 noth oe om ae a ced te lp,,$50,,ok,
Z:\Kendal King\Images\196742007190.JPG,196742007190.JPG,196742007190,123452,1674848346.0,744,1058,"olde,
“mut $25
“ONT
VALUE. $25
e $25
.",olde mut $25 ont value $25 e $25,,$25,,ok,
Z:\Kendal King\Images\196742007367.JPG,196742007367.JPG,196742007367,140982,1674835166.0,721,1090,"™
a
aa
EXTREME  —*—— $50
VALUE —
\
| >)
{ Gea fo3.
owt a ky heigl) my eS fea
, ~~ a” a -
Peat diy Og L oe
(GEau 95)
olorndtn sete BW
q ~
EXTREME $50
VALUE
sountaln Bigg
(EAU D5)
So’
Slovan sete BO
My ee
cS eG Prope) aM
Qe E_—
‘ x > si is
prountaln Pigg
ee, $25
“Stevan Seyte CPD
Pes. got i a ‘ ae # y
ys xa se OO
- ae ate pe aioe Aly tyme
, ae ——_
eo e n
EXTREME $ 50
mountain Big,
- ae i a $
™ re a we A S nt
a OX ae att ""
sronntale: Pies
Storie Sigh BO *
OT RE a Se 7 aad ae a7 at
en, —— gle pl .",a aa extreme $50 value gea fo3 owt a ky heigl my es fea a a peat diy og l oe geau 95 olorndtn sete bw q extreme $50 value sountaln bigg eau d5 so slovan sete bo my ee cs eg prope am qe e x si is prountaln pigg ee $25 stevan seyte cpd pes got i a ae y ys xa se oo ae ate pe aioe aly tyme ae eo e n extreme $ 50 mountain big ae i a $ re a we a s nt a ox ae att sronntale pies storie sigh bo ot re a se 7 aad ae a7 at en gle pl,,$50,,ok,
Z:\Kendal King\Images\196742007404.jpg,196742007404.jpg,196742007404,326878,1741191435.0,1068,1534,"BRUNCH
& BOOZE
+ ae.
RK? i Fa - > SESS
"" i _
EXTREME quis $50
VALUE
SCUITS
»
RUNCH
J}
V}
“Ee, $50
EXTREME eufiie $ 50
BISCUITS
Se Wee",brunch booze ae rk i fa sess i extreme quis $50 value scuits runch j v ee $50 extreme eufiie $ 50 biscuits se wee,,$50,,ok,
Z:\Kendal King\Images\196742007732.jpg,196742007732.jpg,196742007732,1796835,1693408717.0,1088,1538,"EXTREME quia $50
VALUE
a-MASSEY’S
} NY Gis, >
MasseysPiZza.com | ‘GIFT;GARD
oe aN ‘ $50 a
m-MASSEV’S AS
| N ee ™
MasseysPiZza.com _ ‘GIFTGARD ,
EXTREME ques $5(
PIZZA
MasseysPiZza.ecom 3 G j FT'GARD a
Pa coop tcl
PIZZAy
MasseysPizza.ecom 3 G fl FT’GARD =
EXTREME qui S50
Rarizza,  \
MasseysPizza.com . G | FT CARD 5
<> oer $50
mMNASSEV’ SAS
MasseysPizza.com . G | FT CARD o",extreme quia $50 value a massey s ny gis masseyspizza com gift gard oe an $50 a m massev s as n ee masseyspizza com giftgard extreme ques $5 pizza masseyspizza ecom 3 g j ft gard a pa coop tcl pizzay masseyspizza ecom 3 g fl ft gard extreme qui s50 rarizza masseyspizza com g ft card 5 oer $50 mmnassev sas masseyspizza com g ft card o,,$50,,ok,
Z:\Kendal King\Images\196742008555.jpg,196742008555.jpg,196742008555,534888,1721164046.0,1088,1538,"Ss VI,
= Pry, S S
fo 10-°150
a s
“
> cw
PLAY ON MOBILE,
VR, CONSOLE, & PC
@ aie",ss vi pry s s fo 10 150 a s cw play on mobile vr console pc aie,,,,ok,
Z:\Kendal King\Images\196742009118.jpg,196742009118.jpg,196742009118,776398,1708554048.0,1163,1650,"+ $3.88 Purchase Charge
“a ° VANILLA MASTERCARD® GIFT CARD
vanilla. NO FEES AFTER PURCHASE |
-
fem 50
van | la. NO FEES AFTER PURCHASE",$3 88 purchase charge a vanilla mastercard gift card vanilla no fees after purchase fem 50 van la no fees after purchase,mastercard,,,ok,
Z:\Kendal King\Images\196742009125.jpg,196742009125.jpg,196742009125,693492,1708554045.0,1163,1650,"qo +100
+ $5.38 Purchase Charge
“a ° VANILLA MASTERCARD® GIFT CARD
| Vani la. NO FEES AFTER PURCHASE
=
enfee *100
er i on ee
a“ oe! 4
tof 4 7 y
(204 \
, ( ( ba) Td oo’ @
Vanilla, eee eerie purcuase",qo 100 $5 38 purchase charge a vanilla mastercard gift card vani la no fees after purchase enfee 100 er i on ee a oe 4 tof 4 7 y 204 ba td oo vanilla eee eerie purcuase,mastercard,$5,,ok,
Z:\Kendal King\Images\196742009149.jpg,196742009149.jpg,196742009149,778797,1708554043.0,1163,1650,"i
eenfems ‘20-500
E + $4.88 Purchase Charge
‘e) e VANILLA MASTERCARD® GIFT CARD
van la. NO FEES AFTER PURCHASE
enfem ‘20-'500
- + $4.88 Purchase Charge
“A ° VANILLA MASTERCARD® GIFT CARD
vanilla. NO FEES AFTER PURCHASE",i eenfems 20 500 e $4 88 purchase charge e e vanilla mastercard gift card van la no fees after purchase enfem 20 500 $4 88 purchase charge a vanilla mastercard gift card vanilla no fees after purchase,mastercard,,,ok,
Z:\Kendal King\Images\196742010640.jpg,196742010640.jpg,196742010640,1455483,1692286900.0,1088,1538,"EXTREME
XTREME qui $5 (0
“aff Chanticlear \
Pizza 4
cS.
> = */ Chanticlear Y
\ Pizza
a w.chanti ata
XTREME quite $5 (0
GREAT CRUST ° GREAT INGREDIENTS GREAT PIZZA
a ee et
_=<f Chanticlear \..-
Rigo | Pizza fs ©
2e ae ™ a
‘ © /Chanticlear
a Mf Pizza
XTREME qui $5(
GREAT CRUST + GREAT INGREDIENTS » GREAT PIZZA
- Saf Chanticlear >»: -: +
Ragone | Pizza ‘4 ' :
; ’ “/Cchanticlear &
of Pizza",extreme xtreme qui $5 0 aff chanticlear pizza 4 cs chanticlear y pizza a w chanti ata xtreme quite $5 0 great crust great ingredients great pizza a ee et f chanticlear rigo pizza fs 2e ae a chanticlear a mf pizza xtreme qui $5 great crust great ingredients great pizza saf chanticlear ragone pizza 4 cchanticlear of pizza,,$5,,ok,
Z:\Kendal King\Images\196742010763.jpg,196742010763.jpg,196742010763,1075206,1693408719.0,1088,1538,"EXTREME ques 550
VALUE
2.
\ F ae
7 on Sn _
veh (AAT, O\
ol"" Rae PX OS] Jee
— a x \aa %, FLO S / VE.
oP ate ne Oy, ALA SZ ~s
; as a May yyy ’ “
ie Sak. Stee 20%° Ps
PIZZA - SALADS > WINGS
‘i STINN/
$50
cer oO
6.4 *
2P KE =
° yA ws °
Since 20'?
Se
oS)
= -
2
. Ve FA hn
v. & Q cum, ©’ —
""a (A Qo
wp (Pi. SYA 2
‘ oO 4 > Many wig ~~
~ Z aig F SINCE 20%? : -
PIZZA ~ SALADS ~ WINGS
‘cr 2TIN/?S
550
F
6.4 i\2
2P Fé
\smh FLO & »
e “ny ALA aw e
CTT
Since 20
(Sie
TS
EXTREME ques $50
‘ 2.
Samm (@ _
we [bel WVS 2\C
le ma PX MS] Om:
a7 . \aa FLO & oo,
“ wo ge i, AA OS® -*
ae omg 8 “Hin ay~ 4 oe
je * é - .
PIZZA - SALADS - WINGS
ae SIN?
san oN
1G
re row | <
. “yy ALA S .
TTT
Sinog 20%?
ce
oS",extreme ques 550 value 2 f ae 7 on sn veh aat o ol rae px os jee a x aa flo s ve op ate ne oy ala sz s as a may yyy ie sak stee 20 ps pizza salads wings i stinn $50 cer oo 6 4 2p ke ya ws since 20 se os 2 ve fa hn v q cum a a qo wp pi sya 2 oo 4 many wig z aig f since 20 pizza salads wings cr 2tin s 550 f 6 4 i 2 2p f smh flo e ny ala aw e ctt since 20 sie ts extreme ques $50 2 samm we bel wvs 2 c le ma px ms om a7 aa flo oo wo ge i aa os ae omg 8 hin ay 4 oe je pizza salads wings ae sin san on 1g re row yy ala s ttt sinog 20 ce os,playstation,$50,,ok,
Z:\Kendal King\Images\196742011128.jpg,196742011128.jpg,196742011128,411544,1721164039.0,1088,1575,"> 10
Google Play
Apps, games, and more
for Android
cc > 10
c ~~ > $10",10 google play apps games and more for android cc 10 c $10,,$10,,ok,
Z:\Kendal King\Images\196742011135.jpg,196742011135.jpg,196742011135,131956,1701898331.0,1267,1751,"Give any
— > amount from
$10-$200
Apps, games, and more
for Android
— — amount from
eafi=n amount from
$10-§200",give any amount from $10 $200 apps games and more for android amount from eafi n amount from $10 200,,$10,,ok,
Z:\Kendal King\Images\196742011159.jpg,196742011159.jpg,196742011159,127952,1712782664.0,1268,1751,"enffep “100
Google Play
were Android
exp ‘100
sere er Android
nee Anrod",enffep 100 google play were android exp 100 sere er android nee anrod,,,,ok,
Z:\Kendal King\Images\196742011166.jpg,196742011166.jpg,196742011166,369127,1721164042.0,1088,1575,"> 100°
Google Play
eee erAndroid
see er Android
—*> 100
eee er Android",100 google play eee erandroid see er android 100 eee er android,,,,ok,
Z:\Kendal King\Images\196742011173.jpg,196742011173.jpg,196742011173,127254,1712782660.0,1268,1751,"exes °15
Google Play
sere erAndroid
enfiee °15
Apps, games, and more
for Android
exfiee °15",exes 15 google play sere erandroid enfiee 15 apps games and more for android exfiee 15,,,,ok,
Z:\Kendal King\Images\196742011180.png,196742011180.png,196742011180,69584,1712782673.0,1268,1751,"Bs ‘25
Google Play
Apps, games, and more
for Android
> 25",bs 25 google play apps games and more for android 25,,,,ok,
Z:\Kendal King\Images\196742011197.jpg,196742011197.jpg,196742011197,128489,1712782668.0,1268,1751,"exfiep ‘50
Google Play
Apps, games, and more
for Android
enffep °50
enfiep ‘50",exfiep 50 google play apps games and more for android enffep 50 enfiep 50,,,,ok,
Z:\Kendal King\Images\196742011203.jpg,196742011203.jpg,196742011203,414133,1721164051.0,1088,1575,"C » $50
Google Play
Apps, games, and more
for Android
C ) $50",c $50 google play apps games and more for android c $50,,$50,,ok,
Z:\Kendal King\Images\196742011296.jpg,196742011296.jpg,196742011296,413235,1721164022.0,1088,1575,"> $25
Google Play
Apps, games, and more
for Android
Cc $25
Cc — > $25",$25 google play apps games and more for android cc $25 cc $25,,$25,,ok,
Z:\Kendal King\Images\196742012958.jpg,196742012958.jpg,196742012958,1770931,1693408723.0,1275,1650,"“Ait® fim $100
IN A SMALL
PACKAGE
FOUR °25 GIFT CARDS
The ime ‘100
FOUR 25 GIFT CARDS
The mim 5100",ait fim $100 in a small package four 25 gift cards the ime 100 four 25 gift cards the mim 5100,,$100,,ok,
Z:\Kendal King\Images\196742012996.jpg,196742012996.jpg,196742012996,290348,1741191525.0,1088,1538,"ay
GERS oo
SWB
iS Ge ZS
= rm)
4, OY §
EXTREME eu $2 5
VALUE
4 "" . =
- Ke AoE pe x
$25
84
EXTREME
VALUE emia) $25
@:
a
GLY
“a8 Se",ay gers oo swb is ge zs rm 4 oy extreme eu $2 5 value 4 ke aoe pe x $25 84 extreme value emia $25 a gly a8 se,,$25,,ok,
Z:\Kendal King\Images\196742013429.jpg,196742013429.jpg,196742013429,82299,1692046650.0,720,960,".-F -
Good is Brewing
15-08
( wl
w 7
(WeCafe
$15.
a | ~- . .
y .
(Viclafé
$15-",f good is brewing 15 08 wl w 7 wecafe $15 a y viclaf $15,,$15,,ok,
Z:\Kendal King\Images\196742015089.JPG,196742015089.JPG,196742015089,84644,1692306656.0,596,816,"EXTREME —
VALUE $25
Dinner or lunch, * a
we've got a a Oe . uN
it covered. Pe _o7< si
N S A _ > ""4 ,
$25
4 BURRITO CQO.
| Dinner or lunch, Ae a |
it covered. vie ay
a Ne Vi
Fnenn C0.
EXTREME
| oe
Dinner or lunch, yo
we've got @ary, ie | uN
it covered. F"" -P* /2ww
‘, i os ; - i
3 BURRITO CO.",extreme value $25 dinner or lunch a we ve got a a oe un it covered pe o7 si n s a 4 $25 4 burrito cqo dinner or lunch ae a it covered vie ay a ne vi fnenn c0 extreme oe dinner or lunch yo we ve got ary ie un it covered f p 2ww i os i 3 burrito co,,$25,,ok,
Z:\Kendal King\Images\196742015294.JPG,196742015294.JPG,196742015294,99804,1741191553.0,603,818,"ear REMME — i)
VALUE $50
BF ‘G : "" P) S li Lage y
wt (ee
oct NA EE ey
$50
ge
Columbia
STEAK HOUSE
CTEME SEQ)
VALUE > =
chs ie
| ¢ reine) Pee, ¥ ,
EXTREME
aul Fe Se
350
@",ear remme i value $50 bf g p s li lage y wt ee oct na ee ey $50 ge columbia steak house cteme seq value chs ie reine pee extreme aul fe se 350,,$50,,ok,
Z:\Kendal King\Images\196742015355.JPG,196742015355.JPG,196742015355,55209,1693408725.0,535,753,"EXTREME $B
L.Christopher's
| LCheistopher's
ag
OT
sm 825
A Chwistopher's
a",extreme $b l christopher s lcheistopher s ag ot sm 825 a chwistopher s a,,,,ok,
Z:\Kendal King\Images\196742015423.JPG,196742015423.JPG,196742015423,136824,1674846746.0,809,1156,"| |
PUEBLO REALWTITO'S.
$25
PUEBLO REALWTITO'S
GIFT CARD
aur SQ
PUEBLO REALW/TITO'S
| se
VALUE $25
PUEBLO REALs\TITO'S
PUEBLO REAL TITO'S",pueblo realwtito s $25 pueblo realwtito s gift card aur sq pueblo realw tito s se value $25 pueblo reals tito s pueblo real tito s,,$25,,ok,
Z:\Kendal King\Images\196742015461.jpg,196742015461.jpg,196742015461,307653,1741191724.0,1088,1538,"Sout SQuIsiTO
Pizza Past : NY PIZZA & PASTA TOO
~ Italian Eatery —
a"" > ,)Pizza, Pasta, Subs & Salads» a
~~ O
sas
adjective Row tO
ITALIANO: Molto Buono, Eccellente
ENGLISH: Exquisite, Very Good, Excellent
= — . S
EXTREME +. $ 5 6)
VALUE —_—
e
Italian Eatery
Pizza, Pasta, Subs & Salads
. j60
ficeaes 3)
]
SQUISITO
adjectiveNi/skwi zito/
: /
EXTREME ~~“ -—~ $ 5 O
VALUE —___~
<
60
be i
adjective /skwizito/
NN 7",sout squisito pizza past ny pizza pasta too italian eatery a pizza pasta subs salads a o sas adjective row to italiano molto buono eccellente english exquisite very good excellent s extreme $ 5 6 value e italian eatery pizza pasta subs salads j60 ficeaes 3 squisito adjectiveni skwi zito extreme $ 5 o value 60 be i adjective skwizito nn 7,,,,ok,
Z:\Kendal King\Images\196742015669.jpg,196742015669.jpg,196742015669,142689,1692051643.0,720,960,"Mh {/
BW | Best Western =
Hotels & Resorts
Pen fs TRAVEL CARD
AC Saal Tease ese
4) 0 eae %e a 2a eae
“leas “ese
BW | Best Western
Cea 25-500
Uo,
BW | Best Western ee
Hotels & Resorts .
Foray TRAVEL CARD
ee ieee ae gee
Bib | Petre
. ¢ ag / ;
a
t i F
oem ee ne
re oe
. Hotels & Resorts
, Stays TRAVEL CARD i
AF ge: 1m
it Se E-t oy - “EB:
i Aa fe ra a a eee
bo 2 (EY Le eO),. & ORT Bank Xe.
SOMO Se 8S a ag ee
OB Se on Eco g
r BAR (Me te ete gk
8” a ERS
Best Western
BW | Hotets & Resorts",mh bw best western hotels resorts pen fs travel card ac saal tease ese 4 0 eae e a 2a eae leas ese bw best western cea 25 500 uo bw best western ee hotels resorts foray travel card ee ieee ae gee bib petre ag a t i f oem ee ne re oe hotels resorts stays travel card i af ge 1m it se e t oy eb i aa fe ra a a eee bo 2 ey le eo ort bank xe somo se 8s a ag ee ob se on eco g r bar me te ete gk 8 a ers best western bw hotets resorts,,,,ok,
Z:\Kendal King\Images\196742016079.jpg,196742016079.jpg,196742016079,330296,1692051766.0,901,1220,"No value until activated.
| \ ‘4
Aa my 7
—— le >.
TEAS de BRAZIL
CHURRASCARIA STEAKHOUSE
\ Sy
Y a vy):
BHA. |
TEXAS de BRAZIL
)
exfiep 25-300
|
4 a = | ar os",no value until activated 4 aa my 7 le teas de brazil churrascaria steakhouse sy y a vy bha texas de brazil exfiep 25 300 4 a ar os,,,,ok,
Z:\Kendal King\Images\196742016161.jpg,196742016161.jpg,196742016161,1836858,1721164011.0,1088,1538,"SoS $ 592%
PaROm yy . -aeO Geox
“nt e TN hh eee ae
ph REL. AOR | ee 2
ag NS? ak rae,
. eousees, =P j » ‘PARTY
fUuRY eee, Te NPSuPeRSTARS™
Wy i “ —— Vina
ea Sol oie
—, oe © uso pe
1. nce
SWITCH. Nintendo €Shop
CHOOSE ONE
FULL GAME DOWNLOAD =
suPER_< PELUXS JET (sine ys A
2 apws Los “ tiater'y we, a) bs , Be Sp
OV 5 ae 4 Pe: at
x ey he © y. 1 ey Ways “ me
Bs =) =| SP cipersrane
a Son tad S A hae 5 eres
es ae
El Ay | _ Melo) —
(18 a $592
MSRP*
NINTENDO
SWITCH.
FULL GAME DOWNLOAD _
suPER BELUXS gt bw pS”
es gpws Lom te Hab gas 21 an SS 5 ohpiig’
. Zan . (a eae. By ih aye
¥ SG 3 wy apes “ah: og se)
a <7] ee ei RO:
S|) SREPAR TY.
Set ae . era Ons
"" __ ae “ee Le ze i” eae",sos $ 592 parom yy aeo geox nt e tn hh eee ae ph rel aor ee 2 ag ns ak rae eousees p j party fuury eee te npsuperstars wy i vina ea sol oie oe uso pe 1 nce switch nintendo shop choose one full game download super peluxs jet sine ys a 2 apws los tiater y we a bs be sp ov 5 ae 4 pe at x ey he y 1 ey ways me bs sp cipersrane a son tad s a hae 5 eres es ae el ay melo 18 a $592 msrp nintendo switch full game download super beluxs gt bw ps es gpws lom te hab gas 21 an ss 5 ohpiig zan a eae by ih aye sg 3 wy apes ah og se a 7 ee ei ro s srepar ty set ae era ons ae ee le ze i eae,playstation,,,ok,
Z:\Kendal King\Images\196742016277.JPG,196742016277.JPG,196742016277,93299,1693408726.0,531,803,"EXTREME $100
VALUE — ~~
“ | s
[SO iw
1H LLETALY | Slee
italian grille a i pelo
= SICK OVEN PIZZA & PASTA an of 1EN
|| BEST ee ¢
| ITALY cee
italian geille ue F ial
cnet —""— $100
‘$50 i ee \
Ra Beriuccrs BRAVO!
| BEST a
) OF
| LLIALY | 5 aA
$50
Spee Bertuccis BRAVO!
|| BEST ie.
OF :
| | BRIO Beem
FT
EXTREME
VALUE $100
GEE Beruocts BRAVO!
| $$$ ITALIAN KITCHEN
BEST ,
| OF
} p BRIO en
RGM Bervocs BRO!
| ————_—_—_ ITALIAN KITCHEN, :
""BEST |
OF
| gta
Of ]",extreme $100 value s so iw 1h lletaly slee italian grille a i pelo sick oven pizza pasta an of 1en best ee italy cee italian geille ue f ial cnet $100 $50 i ee ra beriuccrs bravo best a of llialy 5 aa $50 spee bertuccis bravo best ie of brio beem ft extreme value $100 gee beruocts bravo $$$ italian kitchen best of p brio en rgm bervocs bro italian kitchen best of gta of,,$100,,ok,
