review_group_id,unresolved_upc,calculated_upc12,item_number,product_name,description,expected_brand,expected_denomination,expected_pack_quantity,cpp,occurrence_count,pogs,positions,candidate_rank,candidate_file_path,candidate_filename,candidate_filename_upc,detected_brand,detected_denomination,detected_pack_quantity,detected_text,identifier_score,brand_score,denomination_score,pack_score,text_score,total_score,confidence,score_reasons,selected,approved,review_notes
RG00012,19674217488,196742174885,990544244,MasterCard,1 x $200,MASTERCARD,$200,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R4:C3 | XMAS 2026 - MD-NJ - 6:S1:R4:C4 | XMAS 2026 - NATIONAL - 6:S1:R4:C3 | XMAS 2026 - NATIONAL - 6:S1:R4:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C5 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C6,4,Z:\Kendal King\Images\196742072440.jpg,196742072440.jpg,196742072440,MASTERCARD,,,".“ GREETINGS |.
+. @ Oe toe
ee iY Sr.
see “p
a
ms Loasan S ae
« * * -@
“ GREETINGS |.
«. @ Og tee
e @ Ve
MASTERCARD® GIFT CARD
* GREETINGS .
+, @e,e ee
e @ a’ > ef",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00012,19674217488,196742174885,990544244,MasterCard,1 x $200,MASTERCARD,$200,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R4:C3 | XMAS 2026 - MD-NJ - 6:S1:R4:C4 | XMAS 2026 - NATIONAL - 6:S1:R4:C3 | XMAS 2026 - NATIONAL - 6:S1:R4:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C5 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C6,5,Z:\Kendal King\Images\196742073850.jpg,196742073850.jpg,196742073850,MASTERCARD,,,"cq fie °2°-5°
4 = ""5.04 Puschase Grange
Pe |
L Fang wae '
‘i - i
]
. '
\ my
¢ = s
-
4 oo a
ae ,
~ ’
‘ M
‘
a
\)
MASTERCARD® GIFT CARD
NO FEES AFTER PURCHASE
. +.
+ 1.4 Puschase Charge
. .
oe . . E e e *
° * oy * =
: * 4) .
. = ng ' .
L Phas ee '
a | =a 7 i .
‘ ’
= ‘ ' *
. A eee .
¢ s
‘ Se
. ‘
‘ GS Togs e
‘ aoe
f U
s ~“—--—-<—-—- ‘
‘ ; -
\
2 e ‘ j 7
we * fs
a bd : e #
ot . * MASTERCARD® GIFT CARD
. NO FEES AFTER PURCMASE
a : a
| enfiup °2°°°°°
Ne _. thd. fae Lage
. e
. ry . . e
. * e - .
. . wy °
. ~ 7? 1
wel Le ’ °
. ‘ =a 7 1 .
. \ ' *
‘ '
. ~s .
c “
s SA
e 4 ”
¢ ~~” - °
¢ ao?
“ee eee !
. x , *s
\ J
e . iY j .
x f .
° wT .
*” * , ,
. em My.
* : * MASTERCASD* GIFT CARD
ry MD FECES AFTER PURCHASE",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00013,19674217489,196742174892,990544247,MasterCard,$20-$500,MASTERCARD,$20,,10,4,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6,XMAS 2026 - MD-NJ - 6:S1:R4:C5 | XMAS 2026 - MD-NJ - 6:S1:R4:C6 | XMAS 2026 - NATIONAL - 6:S1:R4:C5 | XMAS 2026 - NATIONAL - 6:S1:R4:C6,1,Z:\Kendal King\Images\196742041712.jpg,196742041712.jpg,196742041712,MASTERCARD,,,"@) 80
Vanilla *50,
VanillaGift.com
* ‘NX
7 v
VanillaGift.com vs
Vanilla ep £50
VanillaGift.com a
, x
e
GIFTS FOR EVERYONE
VANILLA MASTERCARD® GIFT CARD | NO FEES AFTER PURCHASE
© 180
Vanilla. *50
* DV &
Vanilla. ""50
Vanilla. ep £50
VanillaGift.com ‘@
. &
t )
eo > .250
Vanilla. 250.
*k IN
Vanilla. 230,
Vanilla. mp 850
VanillaGift.com 7”
is",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00013,19674217489,196742174892,990544247,MasterCard,$20-$500,MASTERCARD,$20,,10,4,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6,XMAS 2026 - MD-NJ - 6:S1:R4:C5 | XMAS 2026 - MD-NJ - 6:S1:R4:C6 | XMAS 2026 - NATIONAL - 6:S1:R4:C5 | XMAS 2026 - NATIONAL - 6:S1:R4:C6,2,Z:\Kendal King\Images\196742041743.jpg,196742041743.jpg,196742041743,MASTERCARD,,,"© 00
holly jolly
a
te (Wn,
Vanilla VANILLA MASTERCARD® GIFT.CARD
©  —— —.s100
+ (Wn,
@ — ~— 00
¥&
7 pn,
v ‘anil a VANILLA MASTERCARD"" GIFT CARD",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00013,19674217489,196742174892,990544247,MasterCard,$20-$500,MASTERCARD,$20,,10,4,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6,XMAS 2026 - MD-NJ - 6:S1:R4:C5 | XMAS 2026 - MD-NJ - 6:S1:R4:C6 | XMAS 2026 - NATIONAL - 6:S1:R4:C5 | XMAS 2026 - NATIONAL - 6:S1:R4:C6,3,Z:\Kendal King\Images\196742072426.jpg,196742072426.jpg,196742072426,MASTERCARD,,,"CD anfie 50
6 1904 Prrmene Onerpe
HAPPY
HOLIDAYS
A
oe
“oo
Qe ew a See :
tO, POF x
on, ae;
He Xen See
MASTERCARD’ GIFT CARD
MO FEES AFTER PURCHASE
C > emf ‘50
ie)
o YP. g- ON ra sey ia
it FP W x
ee es
ly P ~.
NO FEES AFTTR PURCHASE",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00013,19674217489,196742174892,990544247,MasterCard,$20-$500,MASTERCARD,$20,,10,4,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6,XMAS 2026 - MD-NJ - 6:S1:R4:C5 | XMAS 2026 - MD-NJ - 6:S1:R4:C6 | XMAS 2026 - NATIONAL - 6:S1:R4:C5 | XMAS 2026 - NATIONAL - 6:S1:R4:C6,4,Z:\Kendal King\Images\196742072440.jpg,196742072440.jpg,196742072440,MASTERCARD,,,".“ GREETINGS |.
+. @ Oe toe
ee iY Sr.
see “p
a
ms Loasan S ae
« * * -@
“ GREETINGS |.
«. @ Og tee
e @ Ve
MASTERCARD® GIFT CARD
* GREETINGS .
+, @e,e ee
e @ a’ > ef",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00013,19674217489,196742174892,990544247,MasterCard,$20-$500,MASTERCARD,$20,,10,4,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6,XMAS 2026 - MD-NJ - 6:S1:R4:C5 | XMAS 2026 - MD-NJ - 6:S1:R4:C6 | XMAS 2026 - NATIONAL - 6:S1:R4:C5 | XMAS 2026 - NATIONAL - 6:S1:R4:C6,5,Z:\Kendal King\Images\196742073850.jpg,196742073850.jpg,196742073850,MASTERCARD,,,"cq fie °2°-5°
4 = ""5.04 Puschase Grange
Pe |
L Fang wae '
‘i - i
]
. '
\ my
¢ = s
-
4 oo a
ae ,
~ ’
‘ M
‘
a
\)
MASTERCARD® GIFT CARD
NO FEES AFTER PURCHASE
. +.
+ 1.4 Puschase Charge
. .
oe . . E e e *
° * oy * =
: * 4) .
. = ng ' .
L Phas ee '
a | =a 7 i .
‘ ’
= ‘ ' *
. A eee .
¢ s
‘ Se
. ‘
‘ GS Togs e
‘ aoe
f U
s ~“—--—-<—-—- ‘
‘ ; -
\
2 e ‘ j 7
we * fs
a bd : e #
ot . * MASTERCARD® GIFT CARD
. NO FEES AFTER PURCMASE
a : a
| enfiup °2°°°°°
Ne _. thd. fae Lage
. e
. ry . . e
. * e - .
. . wy °
. ~ 7? 1
wel Le ’ °
. ‘ =a 7 1 .
. \ ' *
‘ '
. ~s .
c “
s SA
e 4 ”
¢ ~~” - °
¢ ao?
“ee eee !
. x , *s
\ J
e . iY j .
x f .
° wT .
*” * , ,
. em My.
* : * MASTERCASD* GIFT CARD
ry MD FECES AFTER PURCHASE",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00014,19674218048,196742180480,990548970,MasterCard $75 Multipack,$75 (3 X $25),MASTERCARD,3 X $25,3,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R5:C1 | XMAS 2026 - MD-NJ - 6:S1:R5:C2 | XMAS 2026 - NATIONAL - 6:S1:R5:C1 | XMAS 2026 - NATIONAL - 6:S1:R5:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C1 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C3,1,Z:\Kendal King\Images\OLD - Not Named UPC Only\Mastercard Holiday Santa $25 - 799366791096.jpg,Mastercard Holiday Santa $25 - 799366791096.jpg,799366791096,MASTERCARD,,,"@)° 825
pe * * +83,44 a 2
% = ry *
christmas
by *
r *
y *
n
d
i @
"" 2
x
|
| ,
""e@°
@ ie
VANILLA MASTERCARD® GIFT CARD
NO FEES AFTER PURCHASE
""@°
‘ NO FEES AFTER PURCHASE",0,40,0,0,14,54,Low,"brand match; token overlap: $25, MASTERCARD",FALSE,FALSE,
RG00014,19674218048,196742180480,990548970,MasterCard $75 Multipack,$75 (3 X $25),MASTERCARD,3 X $25,3,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R5:C1 | XMAS 2026 - MD-NJ - 6:S1:R5:C2 | XMAS 2026 - NATIONAL - 6:S1:R5:C1 | XMAS 2026 - NATIONAL - 6:S1:R5:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C1 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C3,2,Z:\Kendal King\Images\196742041712.jpg,196742041712.jpg,196742041712,MASTERCARD,,,"@) 80
Vanilla *50,
VanillaGift.com
* ‘NX
7 v
VanillaGift.com vs
Vanilla ep £50
VanillaGift.com a
, x
e
GIFTS FOR EVERYONE
VANILLA MASTERCARD® GIFT CARD | NO FEES AFTER PURCHASE
© 180
Vanilla. *50
* DV &
Vanilla. ""50
Vanilla. ep £50
VanillaGift.com ‘@
. &
t )
eo > .250
Vanilla. 250.
*k IN
Vanilla. 230,
Vanilla. mp 850
VanillaGift.com 7”
is",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00014,19674218048,196742180480,990548970,MasterCard $75 Multipack,$75 (3 X $25),MASTERCARD,3 X $25,3,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R5:C1 | XMAS 2026 - MD-NJ - 6:S1:R5:C2 | XMAS 2026 - NATIONAL - 6:S1:R5:C1 | XMAS 2026 - NATIONAL - 6:S1:R5:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C1 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C3,3,Z:\Kendal King\Images\196742041743.jpg,196742041743.jpg,196742041743,MASTERCARD,,,"© 00
holly jolly
a
te (Wn,
Vanilla VANILLA MASTERCARD® GIFT.CARD
©  —— —.s100
+ (Wn,
@ — ~— 00
¥&
7 pn,
v ‘anil a VANILLA MASTERCARD"" GIFT CARD",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00014,19674218048,196742180480,990548970,MasterCard $75 Multipack,$75 (3 X $25),MASTERCARD,3 X $25,3,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R5:C1 | XMAS 2026 - MD-NJ - 6:S1:R5:C2 | XMAS 2026 - NATIONAL - 6:S1:R5:C1 | XMAS 2026 - NATIONAL - 6:S1:R5:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C1 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C3,4,Z:\Kendal King\Images\196742072426.jpg,196742072426.jpg,196742072426,MASTERCARD,,,"CD anfie 50
6 1904 Prrmene Onerpe
HAPPY
HOLIDAYS
A
oe
“oo
Qe ew a See :
tO, POF x
on, ae;
He Xen See
MASTERCARD’ GIFT CARD
MO FEES AFTER PURCHASE
C > emf ‘50
ie)
o YP. g- ON ra sey ia
it FP W x
ee es
ly P ~.
NO FEES AFTTR PURCHASE",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00014,19674218048,196742180480,990548970,MasterCard $75 Multipack,$75 (3 X $25),MASTERCARD,3 X $25,3,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R5:C1 | XMAS 2026 - MD-NJ - 6:S1:R5:C2 | XMAS 2026 - NATIONAL - 6:S1:R5:C1 | XMAS 2026 - NATIONAL - 6:S1:R5:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C1 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C3,5,Z:\Kendal King\Images\196742072440.jpg,196742072440.jpg,196742072440,MASTERCARD,,,".“ GREETINGS |.
+. @ Oe toe
ee iY Sr.
see “p
a
ms Loasan S ae
« * * -@
“ GREETINGS |.
«. @ Og tee
e @ Ve
MASTERCARD® GIFT CARD
* GREETINGS .
+, @e,e ee
e @ a’ > ef",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00015,19674217492,196742174922,990548966,MasterCard,1 X $50,MASTERCARD,$50,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R5:C3 | XMAS 2026 - MD-NJ - 6:S1:R5:C4 | XMAS 2026 - NATIONAL - 6:S1:R5:C3 | XMAS 2026 - NATIONAL - 6:S1:R5:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C5 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C6,1,Z:\Kendal King\Images\OLD - Not Named UPC Only\799366085270_MC S Lotus Bow $50.jpg,799366085270_MC S Lotus Bow $50.jpg,799366085270,MASTERCARD,,5,"5
n . VANIER MASTERCARD® GIFT CARD
vanilla NOFEES AFTER PURCHASE
Weriiee(a:"".\C,
Vanilla. a
FOR YOU.
|",0,40,0,0,14,54,Low,"brand match; token overlap: $50, MASTERCARD",FALSE,FALSE,
RG00015,19674217492,196742174922,990548966,MasterCard,1 X $50,MASTERCARD,$50,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R5:C3 | XMAS 2026 - MD-NJ - 6:S1:R5:C4 | XMAS 2026 - NATIONAL - 6:S1:R5:C3 | XMAS 2026 - NATIONAL - 6:S1:R5:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C5 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C6,2,Z:\Kendal King\Images\OLD - Not Named UPC Only\FS_MC Celebration Wrap Sheer Bow Purple $50_UPC 799366364931.jpg,FS_MC Celebration Wrap Sheer Bow Purple $50_UPC 799366364931.jpg,799366364931,MASTERCARD,,7,"aay Ay as, =
. ,
~ ,
|
enfles | °°
mastercard.
a
<
e® @ e ©
» @ @ e @
» @ ° e _® @¢ if
@ ®@ r S
@ S @ @
B 7 . r
ee *% @ e@ ®@ e
Fait VANILLA pe crea.
.",0,40,0,0,14,54,Low,"brand match; token overlap: $50, MASTERCARD",FALSE,FALSE,
RG00015,19674217492,196742174922,990548966,MasterCard,1 X $50,MASTERCARD,$50,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R5:C3 | XMAS 2026 - MD-NJ - 6:S1:R5:C4 | XMAS 2026 - NATIONAL - 6:S1:R5:C3 | XMAS 2026 - NATIONAL - 6:S1:R5:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C5 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C6,3,Z:\Kendal King\Images\196742041712.jpg,196742041712.jpg,196742041712,MASTERCARD,,,"@) 80
Vanilla *50,
VanillaGift.com
* ‘NX
7 v
VanillaGift.com vs
Vanilla ep £50
VanillaGift.com a
, x
e
GIFTS FOR EVERYONE
VANILLA MASTERCARD® GIFT CARD | NO FEES AFTER PURCHASE
© 180
Vanilla. *50
* DV &
Vanilla. ""50
Vanilla. ep £50
VanillaGift.com ‘@
. &
t )
eo > .250
Vanilla. 250.
*k IN
Vanilla. 230,
Vanilla. mp 850
VanillaGift.com 7”
is",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00015,19674217492,196742174922,990548966,MasterCard,1 X $50,MASTERCARD,$50,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R5:C3 | XMAS 2026 - MD-NJ - 6:S1:R5:C4 | XMAS 2026 - NATIONAL - 6:S1:R5:C3 | XMAS 2026 - NATIONAL - 6:S1:R5:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C5 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C6,4,Z:\Kendal King\Images\196742041743.jpg,196742041743.jpg,196742041743,MASTERCARD,,,"© 00
holly jolly
a
te (Wn,
Vanilla VANILLA MASTERCARD® GIFT.CARD
©  —— —.s100
+ (Wn,
@ — ~— 00
¥&
7 pn,
v ‘anil a VANILLA MASTERCARD"" GIFT CARD",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00015,19674217492,196742174922,990548966,MasterCard,1 X $50,MASTERCARD,$50,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R5:C3 | XMAS 2026 - MD-NJ - 6:S1:R5:C4 | XMAS 2026 - NATIONAL - 6:S1:R5:C3 | XMAS 2026 - NATIONAL - 6:S1:R5:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C5 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R5:C6,5,Z:\Kendal King\Images\196742072426.jpg,196742072426.jpg,196742072426,MASTERCARD,,,"CD anfie 50
6 1904 Prrmene Onerpe
HAPPY
HOLIDAYS
A
oe
“oo
Qe ew a See :
tO, POF x
on, ae;
He Xen See
MASTERCARD’ GIFT CARD
MO FEES AFTER PURCHASE
C > emf ‘50
ie)
o YP. g- ON ra sey ia
it FP W x
ee es
ly P ~.
NO FEES AFTTR PURCHASE",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00016,19674217493,196742174939,990544252,MasterCard,$20-$500,MASTERCARD,$20,,10,4,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6,XMAS 2026 - MD-NJ - 6:S1:R5:C5 | XMAS 2026 - MD-NJ - 6:S1:R5:C6 | XMAS 2026 - NATIONAL - 6:S1:R5:C5 | XMAS 2026 - NATIONAL - 6:S1:R5:C6,1,Z:\Kendal King\Images\196742041712.jpg,196742041712.jpg,196742041712,MASTERCARD,,,"@) 80
Vanilla *50,
VanillaGift.com
* ‘NX
7 v
VanillaGift.com vs
Vanilla ep £50
VanillaGift.com a
, x
e
GIFTS FOR EVERYONE
VANILLA MASTERCARD® GIFT CARD | NO FEES AFTER PURCHASE
© 180
Vanilla. *50
* DV &
Vanilla. ""50
Vanilla. ep £50
VanillaGift.com ‘@
. &
t )
eo > .250
Vanilla. 250.
*k IN
Vanilla. 230,
Vanilla. mp 850
VanillaGift.com 7”
is",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00016,19674217493,196742174939,990544252,MasterCard,$20-$500,MASTERCARD,$20,,10,4,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6,XMAS 2026 - MD-NJ - 6:S1:R5:C5 | XMAS 2026 - MD-NJ - 6:S1:R5:C6 | XMAS 2026 - NATIONAL - 6:S1:R5:C5 | XMAS 2026 - NATIONAL - 6:S1:R5:C6,2,Z:\Kendal King\Images\196742041743.jpg,196742041743.jpg,196742041743,MASTERCARD,,,"© 00
holly jolly
a
te (Wn,
Vanilla VANILLA MASTERCARD® GIFT.CARD
©  —— —.s100
+ (Wn,
@ — ~— 00
¥&
7 pn,
v ‘anil a VANILLA MASTERCARD"" GIFT CARD",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00016,19674217493,196742174939,990544252,MasterCard,$20-$500,MASTERCARD,$20,,10,4,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6,XMAS 2026 - MD-NJ - 6:S1:R5:C5 | XMAS 2026 - MD-NJ - 6:S1:R5:C6 | XMAS 2026 - NATIONAL - 6:S1:R5:C5 | XMAS 2026 - NATIONAL - 6:S1:R5:C6,3,Z:\Kendal King\Images\196742072426.jpg,196742072426.jpg,196742072426,MASTERCARD,,,"CD anfie 50
6 1904 Prrmene Onerpe
HAPPY
HOLIDAYS
A
oe
“oo
Qe ew a See :
tO, POF x
on, ae;
He Xen See
MASTERCARD’ GIFT CARD
MO FEES AFTER PURCHASE
C > emf ‘50
ie)
o YP. g- ON ra sey ia
it FP W x
ee es
ly P ~.
NO FEES AFTTR PURCHASE",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00016,19674217493,196742174939,990544252,MasterCard,$20-$500,MASTERCARD,$20,,10,4,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6,XMAS 2026 - MD-NJ - 6:S1:R5:C5 | XMAS 2026 - MD-NJ - 6:S1:R5:C6 | XMAS 2026 - NATIONAL - 6:S1:R5:C5 | XMAS 2026 - NATIONAL - 6:S1:R5:C6,4,Z:\Kendal King\Images\196742072440.jpg,196742072440.jpg,196742072440,MASTERCARD,,,".“ GREETINGS |.
+. @ Oe toe
ee iY Sr.
see “p
a
ms Loasan S ae
« * * -@
“ GREETINGS |.
«. @ Og tee
e @ Ve
MASTERCARD® GIFT CARD
* GREETINGS .
+, @e,e ee
e @ a’ > ef",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00016,19674217493,196742174939,990544252,MasterCard,$20-$500,MASTERCARD,$20,,10,4,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6,XMAS 2026 - MD-NJ - 6:S1:R5:C5 | XMAS 2026 - MD-NJ - 6:S1:R5:C6 | XMAS 2026 - NATIONAL - 6:S1:R5:C5 | XMAS 2026 - NATIONAL - 6:S1:R5:C6,5,Z:\Kendal King\Images\196742073850.jpg,196742073850.jpg,196742073850,MASTERCARD,,,"cq fie °2°-5°
4 = ""5.04 Puschase Grange
Pe |
L Fang wae '
‘i - i
]
. '
\ my
¢ = s
-
4 oo a
ae ,
~ ’
‘ M
‘
a
\)
MASTERCARD® GIFT CARD
NO FEES AFTER PURCHASE
. +.
+ 1.4 Puschase Charge
. .
oe . . E e e *
° * oy * =
: * 4) .
. = ng ' .
L Phas ee '
a | =a 7 i .
‘ ’
= ‘ ' *
. A eee .
¢ s
‘ Se
. ‘
‘ GS Togs e
‘ aoe
f U
s ~“—--—-<—-—- ‘
‘ ; -
\
2 e ‘ j 7
we * fs
a bd : e #
ot . * MASTERCARD® GIFT CARD
. NO FEES AFTER PURCMASE
a : a
| enfiup °2°°°°°
Ne _. thd. fae Lage
. e
. ry . . e
. * e - .
. . wy °
. ~ 7? 1
wel Le ’ °
. ‘ =a 7 1 .
. \ ' *
‘ '
. ~s .
c “
s SA
e 4 ”
¢ ~~” - °
¢ ao?
“ee eee !
. x , *s
\ J
e . iY j .
x f .
° wT .
*” * , ,
. em My.
* : * MASTERCASD* GIFT CARD
ry MD FECES AFTER PURCHASE",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00022,19674217981,196742179811,990552673,Starbucks $50 Multipack,$50 (5 X $10),STARBUCKS,5 X $10,5,10,3,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S2:R4:C3 | XMAS 2026 - NATIONAL - 6:S4:R3:C6 | XMAS 2026 - NATIONAL SLFCHK - 6:S4:R3:C6,1,Z:\Kendal King\Images\196742112405.jpg,196742112405.jpg,196742112405,STARBUCKS,5 X $10,5,"5 x10 STARBUC |
€
~ ©
You'll always have the perfect gift on hand.
Ten Cards, ten perfect gifts for someone out there
5x0 STARBUCKS’
se
Ten Cards, ten perfect gifts for someone out there.
5.0 STARBUCKS
c J
Tan Cards ten pertect gifts for sameane aut there",0,40,40,25,7,112,High,brand match; denomination match; pack match; token overlap: STARBUCKS,FALSE,FALSE,
RG00022,19674217981,196742179811,990552673,Starbucks $50 Multipack,$50 (5 X $10),STARBUCKS,5 X $10,5,10,3,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S2:R4:C3 | XMAS 2026 - NATIONAL - 6:S4:R3:C6 | XMAS 2026 - NATIONAL SLFCHK - 6:S4:R3:C6,2,Z:\Kendal King\Images\196742112375.jpg,196742112375.jpg,196742112375,STARBUCKS,,,"HY, x4 STARBUCKS’
You'll always have the perfect gift on hand.
Four Cards, four perfect gifts for someone out there.
10 x4 STARBUCKS:
lo x4 STARBUCKS:",0,40,0,0,7,47,Low,brand match; token overlap: STARBUCKS,FALSE,FALSE,
